Date,AMD,ANET,AVGO,BIL,CEG,DRAM,GEV,MRVL,MU,NBIS,NVDA,QQQ,SMCI,SNDK,STX,VRT,VST
2023-11-16,119.83000183105469,53.32500076293945,93.0595474243164,81.7048110961914,119.8109130859375,,,54.22988510131836,75.9608154296875,,49.38786315917969,379.87579345703125,28.367000579833984,,71.26594543457031,42.68514633178711,33.91885757446289
2023-11-17,120.62000274658203,53.657501220703125,94.82269287109375,81.72266387939453,119.83061218261719,,,55.14264678955078,76.84257507324219,,49.20621109008789,379.96435546875,28.858999252319336,,71.53936004638672,43.13352584838867,34.03601837158203
2023-11-20,121.52999877929688,53.834999084472656,96.5664291381836,81.72266387939453,120.4115982055664,,,55.93635177612305,77.89278411865234,,50.31513214111328,384.5903625488281,30.459999084472656,,72.65184783935547,44.38896560668945,33.87003707885742
2023-11-21,119.16000366210938,53.83000183105469,95.15921783447266,81.7494125366211,120.63807678222656,,,54.249725341796875,76.00045776367188,,49.85100173950195,382.3561096191406,28.985000610351562,,71.70906829833984,42.47590255737305,33.67477035522461
2023-11-22,122.51000213623047,54.42250061035156,94.26697540283203,81.7850341796875,121.36677551269531,,,55.06327819824219,76.38683319091797,,48.62528610229492,383.92108154296875,28.666000366210938,,72.17102813720703,43.36269760131836,33.98720169067383
2023-11-24,122.30999755859375,54.59749984741211,94.9332504272461,81.7939682006836,121.96744537353516,,,55.5890998840332,76.15897369384766,,47.68703842163086,383.3797302246094,28.566999435424805,,71.72792053222656,42.52573013305664,34.03601837158203
2023-11-27,122.6500015258789,54.66749954223633,92.15663146972656,81.8028793334961,123.18851470947266,,,55.46012878417969,76.79306030273438,,48.15217590332031,383.0450744628906,29.03700065612793,,73.1232681274414,42.39619445800781,34.79758071899414
2023-11-28,122.01000213623047,54.3125,91.77937316894531,81.8207015991211,122.54844665527344,,,55.14264678955078,75.4159164428711,,47.73195266723633,384.04901123046875,28.56100082397461,,72.54815673828125,42.09728240966797,34.387508392333984
2023-11-29,123.8499984741211,54.82500076293945,91.24403381347656,81.8296127319336,118.73758697509766,,,55.65855407714844,75.98063659667969,,48.050357818603516,383.675048828125,28.76300048828125,,73.99064636230469,42.13713455200195,34.094600677490234
2023-11-30,121.16000366210938,54.9275016784668,89.77960205078125,81.86526489257812,119.1905517578125,,,55.291465759277344,75.4159164428711,,46.68290710449219,382.71044921875,27.347000122070312,,74.57516479492188,43.5021858215332,34.57301712036133
2023-12-01,121.38999938964844,54.15999984741211,90.1937255859375,81.88228607177734,118.04827117919922,,,52.384517669677734,75.22767639160156,,46.67791748046875,383.802978515625,26.96299934387207,,74.65058898925781,44.976829528808594,35.422454833984375
